ticker,drug_name,indication,status,catalyst_date,mw,alpha,beta,car,raw_return,benchmark_return,est_days_dropped
ACRS,ESKATA (hydrogen peroxide),Seborrheic keratosis (SK),Approved,2017-12-15,34.015,-0.00091092628652326,0.7264386240447311,-0.03676076933752512,-0.04154903786229236,-0.0011612976722187307,2
AGIO,IDHIFA (enasidenib) - AG-221,Advanced hematologic malignancies with an IDH2 mutation,Approved,2017-08-01,473.4,0.0004994369617913127,1.387704327173902,0.1480947106650314,0.12110975331194473,-0.024257134865230512,2
AGIO,Ivosidenib,IDH1m Relapsed/Refractory AML - cancer,Approved,2018-07-20,583.0,0.002117252445921273,1.3586092098819056,-0.03739832793498375,-0.062285621102268984,-0.02590957818074835,1
AGIO,Ivosidenib,Frontline AML with IDH1 mutation,Approved,2019-05-02,583.0,0.0013546606205176233,1.2877901209395533,-0.07595918080737676,-0.05639225029866202,0.011305961084386418,1
AIM,Ampligen,CFS,CRL,2009-12-01,995.6,-0.002998295979962371,1.361979186959195,-0.4201840756093565,-0.4333333502834331,0.0027578349660397627,4
AIM,Ampligen,CFS,CRL,2013-02-04,995.6,0.0071266775991371,0.0028347596592409796,-0.3730855267937646,-0.29999998728742516,0.019799215227131572,2
AKBA,Auryxia,Iron deficiency anemia in non-dialysis dependent CKD patients,Approved,2017-11-07,244.94,0.0011547771232203342,0.7364657899083088,-0.1369718793967087,-0.13812785462694255,-0.011680850942504595,2
ALKS,ALKS 5461,Major depressive disorder,CRL,2019-02-01,838.1,2.5969612567485094e-05,0.6380843664796599,0.0022765827298662084,0.0321493950387679,0.046584301696867,1
ALKS,Aristada,Schizophrenia,Approved,2017-06-06,660.7,-0.00034546063347040093,0.8065462983117297,-0.008622041891183964,0.012762420587194345,0.02931871721930812,0
ALKS,BYDUREON,Type 2 diabetes,Approved,2010-01-27,4187.0,-0.0024615880740114283,1.0659618677789575,0.017645828330054892,0.006439714403053021,0.003813160943938021,3
ALKS,BYDUREON,Type 2 diabetes,CRL,2010-03-15,4187.0,-0.00011729283519338076,1.218926928472128,0.05296371406469569,0.061305690952584646,0.014912759563463274,2
ALKS,Diroximel fumarate (BIIB098),Multiple sclerosis (MS),Approved,2019-10-30,255.22,-0.0018702644690530045,1.1427317604664529,-0.011829098037393238,0.010780338642511822,0.028395985612082564,1
AMGN,Corlanor,Chronic Heart Failure,Approved,2015-04-15,505.0,-0.0009024172447850388,0.5325947964877866,0.0027613187649985424,0.001224253656970875,0.006103438606330558,2
AMGN,KYPROLIS (ARROW),Multiple Myeloma,Approved,2018-10-01,12.011,0.000748756827716763,0.548715882495465,0.003497601314777282,0.00033853892987534273,-0.012692484745857269,1
AMGN,KYPROLIS (ASPIRE),Relapsed Multiple Myeloma,Approved,2018-06-11,512.3,0.0002733877085348932,0.49686886092139326,0.002323728571579097,0.0007083729170083153,-0.006034595107532237,1
AMGN,KYPROLIS (ENDEAVOR),Relapsed Multiple Myeloma,Approved,2018-01-17,966.2,-0.00017428925965248346,0.44300878732368754,0.041387427911608925,0.04022876715867674,-0.0024677953571183853,3
AMGN,OTEZLA,Behçet’s Disease,Approved,2019-07-19,460.5,-0.0006194000752171543,0.5154053543237066,-0.004156432004048385,-0.008226650497018984,-0.0017551067680946497,1
AMGN,Parsabiv,Secondary hyperparathyroidism (SHPT),Approved,2017-02-07,1048.3,0.00018132724610473198,0.4218661737954191,0.035960271870292396,0.04944169202540971,0.03010270454672903,1
AMPH,Primatene Mist (epinephrine inhalation aerosol),Asthma,CRL,2016-12-27,183.2,-0.0008131582096871211,0.5671964573977653,-0.07816894461496786,-0.08964840640978711,-0.013231843511459562,3
AMRN,Vascepa,High Triglycerides With Mixed Dyslipidemia,Approved,2012-07-26,330.5,0.0008535758201793902,1.1276125904812402,-0.19760860558898857,-0.16105611568236888,0.025186073264042985,2
AMRN,Vascepa,High Triglycerides With Mixed Dyslipidemia,Approved,2019-12-13,330.5,0.0001949507932684188,1.0165456544334637,-0.09109498267769975,-0.08136034828661809,0.010049047647437082,4
AQST,Exservan (riluzole) Oral Film,Amyotrophic Lateral Sclerosis,Approved,2019-11-23,234.2,-0.0018629853626144994,1.0165376472460668,0.18856497829426633,0.2577854181717354,0.06777901656314844,1
ARDX,Tenapanor (T3MPO-2),Constipation-predominant irritable bowel syndrome (IBS-C) ,Approved,2019-09-12,1145.0,-4.081109706546494e-06,0.5611581693571842,-0.11923831935841,-0.10320283550118903,0.05723665136014122,1
AZN,Acalabrutinib,Relapsed or Refractory Mantle Cell Lymphoma,Approved,2017-10-31,465.5,0.0005798912966835999,0.28568334764760966,0.007239149897954742,0.017297942821231427,0.025547192238587035,2
AZN,Calquence,Chronic lymphocytic leukaemia,Approved,2019-11-21,465.5,0.0008076112191733356,0.2477835107638132,-0.006042489792246064,0.017313352381524316,0.08067753722326398,1
AZN,Durvalumab (PACIFIC),Lung cancer ,Approved,2018-02-19,289.5,0.0012361688998675283,0.25480998219976847,0.001239906348232761,0.005971868425810545,-0.0052375403909767915,2
AZN,Farxiga - DECLARE,Heart failure in patients with type-2 diabetes,Approved,2019-10-21,503.0,0.0009060828599074273,0.2876145346523609,0.009786767014149671,0.020552343013575225,0.02159291519800588,2
